url,to,from
"https://github.com/meng19910817/learnvuejs.git","714a4570c202aa412e8a5dbe044aed6271cdb685","714a4570c202aa412e8a5dbe044aed6271cdb685"
"https://github.com/sparcs-kaist/otlplus.git","4c42150d13d7ef51c08baf54a71117ab40fee93e","809f2129093bd699e25eafd0a0cfd683640b798d"
"https://github.com/maecchiato/cffbrkwb.git","8db8e4492380f6c8875835b83539262438606432","15cdf2a459a6d03f8cf22dfdc23937c55513622c"
"https://github.com/hsellik/in4331-web-data-management.git","565314e978861aea62b3d2bd6e53d48d5e4f6c20","ed975d05cc263138e8e5058ba440be614a1f5f18"
"https://github.com/trunks1993/cst-platform.git","e2f0d63d4f0e3ea5f2861acc2d7f5bb5d6fa77ff","8a5cd5b009d79b6e64657fd5df240f9ea6c7d0ce"
"https://github.com/caro-classroom/h5p-extended-accessibility-formats.git","2ec0b83d772de9333308fa0e7f4f5cc76281718b","0b4c408754ac446f8db7a77d89e1a946eb130134"
"https://github.com/bryan2893/front-jehova-jireth-manager.git","ce0b7044d85f1608ca888d72f8b69856f0b4df0a","687b445698327a49f98652658c1a63427a973b78"
"https://github.com/thomazot/biz-beautyshop.git","579d58e23c091102de4e3cc695238e389d366afa","133e8c66f22e8ce5ab8391681af2da7bc4b8629e"
"https://github.com/mohamedtareque/kotoz.git","3dd5fd7040864c3f92e014f59ddb1d94245a341c","bf3e7b2eee3780ce05cabf5b243d5eef01bf7ce6"
"https://github.com/earthengineering/earthweb.git","18b3ad88d53dba587c19de8de9f13a970d457b2f","79224a7318ae8144cca65b76e19f5309af7440ff"
"https://github.com/ethereum/remix-live-beta.git","b74e67604b13c5f5eb29bfa1ccc02582addc20a6","3d68e1846a36532ca425f42a3cecd87ed17031a7"
"https://github.com/mehrdadzakershahrak/robot-management-application.git","62d8414fac3f513a13d7bc31981ad83035cf0848","714dcb3a605f9c2f6aece01d24e394e60af79526"
"https://github.com/nzteb/socialpunishment.git","59992a0ba121c39af887002bcb00082b6d44e813","3ee150a421b011b6c865ef7f6721b37d3b415ca3"
"https://github.com/brown-university-library/disa_dj_project.git","37db0a60fe4fcdd32595ce32652cfd30acbdc61d","813ce6860a923f4e8710b8f24fbcd57b4883f136"
"https://github.com/storiqateam/dashboard.git","265e8beaa7cf94381ac208074d1405a3b046b475","6c72d2c59f82ce77dbafd68cc136bdc972ac7d54"
"https://github.com/naveteam/saturn.git","610b59f2b2758406cd58b8b7b5bd7106b86e720d","114fccff680c7336fcd001200245e187555145fe"
"https://github.com/ecomplus/app-tiny.git","4418dd28c63a28aaae194e214daa4f247884fec7","8e34907bd60dca44b8c4ac162bcdeade63ee9990"
"https://github.com/cruglobal/react-conf-registration-web.git","6f3ea2fd8ccd690cfa1d29e5b317b669b97a1e13","b69fedab12ea8891f255cde7f5e07313bc5f81a2"
"https://github.com/dan2d/web-dev-portfolio.git","072995f16f6bc081ce106652b0966b8431e233c6","875ec2b65653d53009dbadea24ebcc25b09f9724"
"https://github.com/alexeykorkoza/credit-site-server.git","36e265a6d4834ae9a8f251c72da47d3bd7a8b58b","ec76be31d158c7585abfe832c88e086db39ebbdd"
"https://github.com/learn-co-students/react-pokemon-searcher-teacher-onboarding.git","a813bc27c34256c688cecdba416c53110afbe8ba","10b7e392b50e93d13ae6e25638a73ff458c55689"
"https://github.com/ephalys/recipe-app.git","ee8134081c1554b85305271fdfafc8c7dd542381","625ae536997b9276a735ff21278bef4d73ab56aa"
"https://github.com/cllane/hotel.git","cf1c5882ea3bd744fe78e974791534a27056ed7c","a2ca7022f2761f4e050f286803085a0340abab04"
"https://github.com/quemsah/itmo-labs-1.git","95de8db54e9f5b3543d04c4b86027c9149d1f0a5","e0f33186b2e3ff7cb0bd9045256f84c5b8fafb51"
"https://github.com/nibble-network/pool.git","38dc66f5fc79bd3e95d298e9b3f5c29cca428d7e","bda28523e198d8e1058486c1403fba9b951e432b"
"https://github.com/federicaspinelli/3dhop-evt2.git","2a6ad41666f0fa82b0714931bcfa09ff52ba7242","a22e7bdc3d346e02c0c08a08075d9d40df49ece4"
"https://github.com/tenusha/student-and-instructor-information-system.git","b8a3ea744f01f038e2ca13dd6d45ea638d082051","649cba03b7168cf3e88d5ae231ba27a31019f01e"
"https://github.com/speedlazer/speedlazer.git","7876dce85b5f5706b475267cd03976f4a65d3755","8de6d5fc3e2e14310fa35ee65d0a80631a2fa3ab"
"https://github.com/unclephil/pikbooth.git","1136cc8a9cc9b3dac6f509f3bd00b514bc6db3a2","9b204408d1901aa3aeaec867655bc772729fa498"
