url,to,from
"https://github.com/jlwalkerlg/bookable.git","82fe398320ce73f2895f576907461013ba1e454c","42c316869f08e1dba65a09e032ab8d95c7d92cdf"
"https://github.com/mysmile/sfchat.git","4422b4c2e172c238248b2d99ef2d82912710dbf9","d5c425346345e5b05f0496a69e1fae9298ce5c5e"
"https://github.com/timbaobjects/birthregistration.git","4adad63c0430c2858ddd58916c2741d306f38da0","398185e86eb632a6c9d4646d22ec32dfbfc72510"
"https://github.com/akretion/odooapps.git","9ef6c85d8b47e8ca6a1d4527e41a7f134445cd2a","2f7b0c3c5f4f9828283d8210cde86033402665dd"
"https://github.com/asrikumar2002/microsoft-devops-projects.git","2d2ad0079acaee10c8a39de951209174b593caca","b23e371ea83e0cdb9cbe4640741c2be4563271f5"
"https://github.com/learn-co-students/map-dispatch-to-props-lab-onl01-seng-pt-100619.git","ed79239a806f78c127e77abae3f491583dfeece5","ef41889e14e1de0ecb7f070f62ea4ecc9d437c92"
"https://github.com/ebeneshmarticlues/full-stack-web-development.git","9be50607073550aba331a1923eb2854ec42d3c4f","08f91832c1ba97293cda42d9678b1e224d701e12"
"https://github.com/oscarleoo/zmartr.git","f7e6aab88796f32073161765f1c5ab29f46e4f25","19303ef64eb7eac0f2d0e7fbd695134795129f6e"
"https://github.com/sumtype/code-fellows-coursework.git","8f350d1822a37ec7a1c377c532120772225691ad","d1912af2dad39de1ae592271b6f1de8279682d5f"
"https://github.com/lippforapec/lipp_original.git","0a004465cb7c5a7ab028ee2f71aa00f231a20f13","27aa383388e3e0a2139e175d4d4708675329da06"
"https://github.com/reginadiana/certificates-for-everyone-netlify.git","04db893536e992b028c2f4cfe2e79bfbcd3e9b1b","7411bd13ba2822a8ccbd08a55bd27697cd0b5d00"
"https://github.com/galaxicdrones/friendslauncher.git","ffdda5d176760eb7d54e67ce35454bfd88aa6f5d","555cb0125c61dac2339e741a9dc807eb65bc33c9"
"https://github.com/ratt-ru/radiopadre.git","3bf934eba69144d9707777a57da0e827625517a3","60fd61195b2c659c14e12ffbd05ae9f58d649d00"
"https://github.com/tacoss/mailor.git","069eece82d49974ed848e26daca641b2fec24868","ff3823f6021bc70a8af978e436d45e077e728571"
"https://github.com/matmar10/protractor-cucumber-slices.git","bac7c77acc117b766e8d4aea80d5c57ed18e07a4","8a2773038635886ea30339724453ac0e01a94edf"
"https://github.com/mschuster/finanzkompass_prototype.git","a44bdfa822213a11800618f6b3389ee63fed0789","e867f90b858f2503bc9fbcc610464da087ccfdc4"
"https://github.com/dylanburkey/dylans-cms.git","d71a957fde2255a444ee13e1adabd4b309fcbffe","fe21ccb977daaed441ba153b9a2edc927c93dc56"
"https://github.com/maggoten/jsonservercgivisitkort.git","4e24abd73073984c8d84968f5aa51f6d443f1be5","138a48e9881c69e72c5cb6149ea01b1e70096a07"
"https://github.com/monkemedia/trolifystorefrontdemo.git","33759aaf93dc5ea02a24832affa82f81d4189749","174c61644b01c586ea6cb29744b41248ae382de9"
"https://github.com/learn-co-students/react-dynamic-components-lab-seattle-web-career-042219.git","fcbee466f1d3ce0cfa8698631c8a4b72dac4c6d2","399a80129e65e07b7c05bbd5399fd826b9f1e691"
"https://github.com/rebeccaml/practice.git","29be9fe98effacea67d6cd08f6a8fb35a6a4e58b","a64f4364352aaf42633c8f8a0f0b59fbed859118"
"https://github.com/learn-co-students/react-presentation-components-lab-seattle-web-082619.git","c3f7e0e8ac4c2d493fcf58796f5b4f7a802691ec","ea6461ea31ac0cbc21d07ff5e10ed9568fa8ed0a"
"https://github.com/eckspecks/trust.git","38a9e1976cc5284eef67673e9d9cdf0ca1711c80","2b89d27d29ea18e900a6bd76aad9632ae6b7bffd"
"https://github.com/learn-co-students/react-component-mounting-and-unmounting-lab-austin-web-012720.git","5492c7b085da532ec5e1332f62d88e32975530e3","bc5eab0809dad6eb00090b5ba0e8e84896af225f"
"https://github.com/nativoplatform/nativosdk-reactnative-sampleapp.git","8f5c27718267b94d0a4ff69eb01dcf06c189fd85","ead9ac195b225629bd70c5d3dd21185c22154928"
"https://github.com/greaspace-beijing/fabric-samples.git","f0f756e0a68040c740a9d6986315a214e7017a1d","549e9fdd09c56325650dcbc9078fddc5837e1a64"
"https://github.com/courajs/recurse-graph-wiki.git","849622735ce0aa7ee4ad2e8fc570bc579152edc6","b16e357aed56aaf6848ba5da686060051beb4925"
