url,locs
"https://github.com/marcelo8173/project-nodejs-reactjs.git",207856
"https://github.com/mark-myzhao/snickr.git",33657
"https://github.com/martialblot/chatbubble.git",21235
"https://github.com/masiahx/memory-game.git",12991
"https://github.com/masko-vl/sports_shop_fullstack.git",23456
"https://github.com/mathiasbynens/esrever.git",455
"https://github.com/matiase9/burger-menu.git",14851
"https://github.com/matmar10/protractor-cucumber-slices.git",13543
"https://github.com/matscube/react-tutorial-stone-game.git",15262
"https://github.com/matt-esch/virtual-dom.git",7561
"https://github.com/mattpeet/matt-peet-illustration.git",25134
"https://github.com/maxharlow/scrape-whos-who.git",113
"https://github.com/maxogden/cool-ascii-faces.git",327
"https://github.com/mechio/takana.git",3245
"https://github.com/mehrdadzakershahrak/robot-management-application.git",23716
"https://github.com/meixiang474/12.connect.git",243
"https://github.com/meng19910817/learnvuejs.git",2035357
"https://github.com/mermaidjs/mermaid.cli.git",197
"https://github.com/meteor/meteor.git",266501
"https://github.com/mgmxru/app.git",20544
"https://github.com/michaelm1999/personal-investment-tracker.git",38741
"https://github.com/michaelyonkman/reciperoost.git",354587
"https://github.com/mifi/editly.git",3090
"https://github.com/mikebryant/ac-nh-turnip-prices.git",3861
"https://github.com/milosmalesevic90/domaciitbootcamp.git",52641
"https://github.com/mimitch2/advancedreact.git",59253
"https://github.com/mishoo/uglifyjs-old.git",8233
"https://github.com/mitchellfox/preact-netlify.git",662
"https://github.com/miudit/gatsby-starter-netlify-cms.git",52627
"https://github.com/mmahdi2414/covid19-reporter.git",1911
"https://github.com/mmesiti/slurmprio200428.git",24087
"https://github.com/mmintel/gatsby-tina-test.git",1155
"https://github.com/mngyuan/personal-site-2015.git",1348539
"https://github.com/mobily-enterprises/best-webdriver.git",30325
"https://github.com/mohamedtareque/kotoz.git",5076
"https://github.com/monkemedia/trolifystorefrontdemo.git",24950
"https://github.com/monmanuela/rona-v2.git",22802
"https://github.com/monzo/response.git",18433
"https://github.com/morungos/node-word-extractor.git",2581
"https://github.com/mosmaall/todo-web.git",16611
"https://github.com/motokikasai/react-router-location.git",16512
"https://github.com/mrdoob/three.js.git",754761
"https://github.com/mrniktarasov/2019-2-atom-frontend-n-tarasov.git",35774
"https://github.com/mschuster/finanzkompass_prototype.git",19201
"https://github.com/mtobeiyf/keras-flask-deploy-webapp.git",324
"https://github.com/muhammadhammadhanif/example.git",13950
"https://github.com/munishbhagat16/github-actions-continuous-delivery.git",9661
"https://github.com/muvari/jokerprincess.git",17449
"https://github.com/muxik/javascripttetris.git",75901
"https://github.com/muyijiaren/react-ssr.git",7576
"https://github.com/mxmaslin/otus_web.git",227243
"https://github.com/mxriverlynn/backbone.modelbinding.git",7416
"https://github.com/myk1118/run_tracker.git",18434
"https://github.com/mysmile/sfchat.git",8172
"https://github.com/myvin/juejin.git",6517
"https://github.com/nahuelarjonadev/lang-chat.git",9280
"https://github.com/namith-poojary/employee-referral.git",44848
"https://github.com/nativoplatform/nativosdk-reactnative-sampleapp.git",1021
"https://github.com/naveteam/saturn.git",3239
"https://github.com/nccgroup/house.git",5291
"https://github.com/ncss/necsus.git",26303
"https://github.com/neeraliacharya/musicspot.git",1829
"https://github.com/newyork-anthonyng/super-rentals-ember-tutorial.git",16043
"https://github.com/nhutnh95/demo-res.git",38688
"https://github.com/nibble-network/pool.git",13504
"https://github.com/nicollasmatheus/react-native-victory-charts.git",3350
"https://github.com/nikhil-dev13/contact-keeper.git",18674
"https://github.com/nilsborg/react-oz-ui-elements.git",497
"https://github.com/nizarkhsib/first-react-app.git",69505
"https://github.com/nlrx-wjc/react-antd-admin-template.git",18104
"https://github.com/noandasan/smhmessager.git",113470
"https://github.com/node-formidable/formidable.git",5451
"https://github.com/node-pcap/node_pcap.git",9179
"https://github.com/nodejs/citgm.git",6768
"https://github.com/nodejs/node.git",7126909
"https://github.com/noflo/noflo.git",19128
"https://github.com/nrosa01/pillventure.git",4396
"https://github.com/ntkme/github-buttons.git",16185
"https://github.com/nuxt/content.git",6501
"https://github.com/nweniaung/migaku_markup.git",35127
"https://github.com/nylas/nylas-mail.git",61682
"https://github.com/nylas/nylas-nodejs.git",27278
"https://github.com/nzteb/socialpunishment.git",486552
"https://github.com/oauth-io/oauthd.git",40039
"https://github.com/objtube/front-end-roadmap.git",15959
"https://github.com/octo-kumo/kumo-discord-bot.git",8162
"https://github.com/odoo/odoo.git",1106603
"https://github.com/official-codaisseur-graduate/react-auth-server-admin.git",14329
"https://github.com/olejiksa/crossword-creator-web.git",85658
"https://github.com/operate-bsv/op_agent-js.git",58139
"https://github.com/oscarleoo/zmartr.git",5651
"https://github.com/oskarkrawczyk/heyoffline.git",5601
"https://github.com/otepiii/react-to-do-list.git",13393
"https://github.com/overleaf/metrics-module.git",6967
"https://github.com/ox15/ox15.github.io.git",84450
"https://github.com/oxygem/kanmail.git",10117
"https://github.com/pappas999/kingsland-blockchain-advanced-project.git",114992
"https://github.com/papucho/gatsby-starter-netlify-cms.git",22198
"https://github.com/parallels/rq-dashboard.git",9375
"https://github.com/pathakg028/bubblesort-js-ts.git",1421
"https://github.com/patrickjs/angular-starter.git",3720
"https://github.com/patrykmandrak/elpimwebsite.git",15762
"https://github.com/pauloskarsoe/esox-webstore.git",45680
"https://github.com/perbaltzar/looper-trouper.git",2201
"https://github.com/petermichaux/maria.git",16801
"https://github.com/pgomez465/imlachchatt.git",29052
"https://github.com/phantom-blue/phantom-blue.git",19550
"https://github.com/philc/vimium.git",17176
"https://github.com/phobosllc/swagger-ui.git",43015
"https://github.com/picholasnaridon/fcqa.git",10155
"https://github.com/pikselpalette/jirascope.git",10086
"https://github.com/pipedreamhq/pipedream.git",73463
"https://github.com/pizzooid/wohindasleben.git",2008
"https://github.com/planetfederal/qgis-webappbuilder-plugin.git",1500047
"https://github.com/pmscad/notetaker.git",832
"https://github.com/poloclub/cnn-explainer.git",17789
"https://github.com/pomber/covid19.git",687931
"https://github.com/poooi/plugin-battle-detail.git",6083
"https://github.com/poooi/poi.git",23789
"https://github.com/popphylotools/mvmapper.git",22951
"https://github.com/postcss/autoprefixer.git",10536
"https://github.com/potluck-planner-7-29-8-2/frontend.git",16908
"https://github.com/powmedia/backbone-forms.git",57110
"https://github.com/prettier/prettier-eslint.git",1885
"https://github.com/princeadeyeye/teamwork.git",14193
"https://github.com/prizey/prizey-web.git",6612
"https://github.com/processing/p5.js.git",131799
"https://github.com/proepidesenvolvimento/guardioes-web.git",23529
"https://github.com/prograhammer/vue-pizza.git",2007
"https://github.com/project-sharingweb/sharingweb-react.git",16706
"https://github.com/psolom/richfilemanager.git",507948
"https://github.com/qiujun8023/ss-panel-server.git",10901
"https://github.com/quemsah/itmo-labs-1.git",143296
"https://github.com/r-darwish/whats-new-in-python3.git",23829
"https://github.com/rafaasimi/flappy-bird.git",402
"https://github.com/rafaelangelramirez/control-de-produccion-api.git",19760
"https://github.com/rahulnainwal107/parallaxheader.git",9641
"https://github.com/raineorshine/npm-check-updates.git",20500
"https://github.com/rama213/webapp.git",762432
"https://github.com/rastapasta/mapscii.git",11295
"https://github.com/ratt-ru/radiopadre.git",48658
"https://github.com/rawgraphs/rawgraphs-app.git",6743
"https://github.com/rbrtknwls/uofthacks7.git",89737
"https://github.com/rcbyr/keen-slider.git",6237
"https://github.com/react-ui-builder/structor.git",34603
"https://github.com/rebeccaml/practice.git",114426
"https://github.com/redux-utilities/redux-actions.git",2329
"https://github.com/reduxjs/redux-mock-store.git",4649
"https://github.com/reginadiana/certificates-for-everyone-netlify.git",28895
"https://github.com/remoteinterview/zero.git",43081
"https://github.com/renesansz/release-based-workflow.git",774
"https://github.com/riccardoscalco/textures.git",2008
"https://github.com/riddsy/dubdub-sites.git",3521
"https://github.com/rienafairefr/pynynab.git",172920
"https://github.com/rishpan/gatsby-starter-netlify-cms1.git",23895
"https://github.com/rmdegeorge/forum_site.git",17693
"https://github.com/rmit-s3488937-tyler-larrad/sysdevops.git",11692
"https://github.com/robertrantanen/fullstack.git",1089283
"https://github.com/robin8a/blogfinal.git",22252
"https://github.com/rocketchat/rocket.chat.git",601227
"https://github.com/rojasdali/monster-app.git",2356283
"https://github.com/royalrose123/royal_next.js.git",230
"https://github.com/ruby0x1/realtime-multiplayer-in-html5.git",1895
"https://github.com/rx-app/pang-react-router.git",168
"https://github.com/ryanclark/karma-webpack.git",42121
"https://github.com/saadq/resumake.io.git",49325
"https://github.com/saamerm/react-githubpage.git",15582
"https://github.com/sagarkarira/coronavirus-tracker-cli.git",4484
"https://github.com/sainan/universal-bypass.git",16079
"https://github.com/salesforce/cloudsplaining.git",69068
"https://github.com/salesmasters/salesmasters.github.io.git",38855
"https://github.com/seongjooon/blended-codingtest-common.git",4443
"https://github.com/sergeilutsev/javascriptlerning.git",834166
"https://github.com/sethaj/gatsby-example-tutorial.git",17495
"https://github.com/shaaandi/advancednodejs_ci.git",19108
"https://github.com/shaman05/fetool.git",31722
"https://github.com/shanemiller89/codearchive.git",23039
"https://github.com/shashikantfayke/github-actions-continuous-delivery.git",9661
"https://github.com/shaunlebron/parinfer.git",84211
"https://github.com/shawnwang66/pedwayapp.git",37009
"https://github.com/shinygang/vue-cnodejs.git",3537
"https://github.com/simplecrawler/simplecrawler.git",8912
"https://github.com/singhgurdip24/recipe-app-react.git",15865
"https://github.com/skhizerabass/fexmessenger.git",217848
"https://github.com/skishore/makemeahanzi.git",1471
"https://github.com/skkuse02/2019fall_42class_team1.git",19982
"https://github.com/slkrishn/slate.git",13362
"https://github.com/smpledvid/stockmarketnews.git",18573
"https://github.com/smrchy/rsmq.git",4811
"https://github.com/snowpackjs/create-snowpack-app.git",15857
"https://github.com/snowpackjs/snowpack.git",34979
"https://github.com/socketio/engine.io.git",10271
"https://github.com/sockjs/sockjs-node.git",3643
"https://github.com/someshkar/covid19india-cluster.git",9180
"https://github.com/sorellabs/fuck-you.git",168
"https://github.com/sotera/newman.git",266447
"https://github.com/sparcs-kaist/otlplus.git",41285
"https://github.com/speedlazer/speedlazer.git",26080
"https://github.com/spothq/cryptocurrency-icons.git",2556
"https://github.com/sroze/nginfinitescroll.git",790
"https://github.com/ssbc/ssb-server.git",8554
"https://github.com/steelbrain/linter.git",5591
"https://github.com/stereobooster/react-ideal-image.git",1661
"https://github.com/stevenschobert/instafeed.js.git",4649
"https://github.com/stitchfix/pyxley.git",167258
"https://github.com/storiqateam/dashboard.git",10849
"https://github.com/straubcreative/niagara_falls_answers.git",8947
"https://github.com/stubbornella/oocss.git",13780
"https://github.com/subnub/mydrive.git",100805
"https://github.com/sumtype/code-fellows-coursework.git",85723
"https://github.com/sungjaeeom/slate.git",13537
"https://github.com/sunniejs/vue-h5-template.git",14336
"https://github.com/susurrus-llc/langua.git",7629
"https://github.com/sutoiku/formula.js.git",18787
"https://github.com/sycamo/angular-syca.git",54605
"https://github.com/tabatkins/railroad-diagrams.git",5129
"https://github.com/tacoss/mailor.git",9338
"https://github.com/talel12/projet.git",18783
"https://github.com/tannerlinsley/react-query-devtools.git",1433
"https://github.com/tannerlinsley/react-virtual.git",6618
"https://github.com/tediousjs/node-mssql.git",12912
"https://github.com/tencent/kbone.git",50695
"https://github.com/tengbao/vanta.git",12805
"https://github.com/tenusha/student-and-instructor-information-system.git",22955
"https://github.com/thecats100/hook-test.git",15546
"https://github.com/thecodrr/fdir.git",1606
"https://github.com/thefrontside/microstates.git",4712
"https://github.com/themadcreator/seen.git",94839
"https://github.com/thiagopaiva99/node-sandbox.git",1202
"https://github.com/thomazot/biz-beautyshop.git",47273
"https://github.com/thomllobece/nodejs_course_project.git",18037
"https://github.com/thoov/ember-cli-search.git",751
"https://github.com/tiagols/r-app.git",12847
"https://github.com/timbaobjects/birthregistration.git",308627
"https://github.com/timcowlishaw/marco.git",436
"https://github.com/timeakovacs86/thorin-and-company2020.git",39267
"https://github.com/tinath1/reversi.git",3293
"https://github.com/tobspr/shapez.io.git",56737
"https://github.com/tomdionysus/foaas.git",12293
"https://github.com/tomjhinton/tfrps.git",373
"https://github.com/tomwayson/octane-tech-talk.git",23773
"https://github.com/trung2012/techpoint.git",20019
"https://github.com/trunks1993/cst-platform.git",5383
"https://github.com/tschaub/grunt-newer.git",2104
"https://github.com/tshaddix/webext-redux.git",8844
"https://github.com/linagora/twake.git",335855
"https://github.com/txvoz/booking-server.git",41845
"https://github.com/tygs/0bin.git",31744
"https://github.com/uber-archive/npm-shrinkwrap.git",2309
"https://github.com/uber/react-digraph.git",11194
"https://github.com/uki213/sample-app-pwa.git",863
"https://github.com/unclephil/pikbooth.git",18707
"https://github.com/universaldatatool/universal-data-tool.git",20346
"https://github.com/uxpin/adele.git",34957
"https://github.com/vadimdemedes/tailwind-rn.git",536
"https://github.com/valedan/omnireader.git",37772
"https://github.com/vault-development/react-native-svg-uri.git",484
"https://github.com/veliovgroup/meteor-files.git",4484
"https://github.com/vercel/now-desktop.git",7576
"https://github.com/verekia/js-stack-from-scratch.git",38
"https://github.com/verlok/vanilla-lazyload.git",39046
"https://github.com/vertjs/ra16-homeworks.git",359096
"https://github.com/vfasteng/riftsketchedit.git",8959
"https://github.com/vikasrep/book-store.git",17303
"https://github.com/vincelwt/raspberrycast.git",1672
"https://github.com/viniciusgarciasilva/tv-routine-api.git",4998
"https://github.com/vinnyhoward/til.git",11744
"https://github.com/visgl/deck.gl.git",135233
"https://github.com/visionmedia/masteringnode.git",1644
"https://github.com/vkbansal/react-contextmenu.git",2542
"https://github.com/volantis-x/hexo-theme-volantis.git",9946
"https://github.com/wandevs/wandex-front-end.git",12326
"https://github.com/wangbren/web.git",325891
"https://github.com/wangtongmeng/front-end-practice.git",1270450
"https://github.com/wdk-docs/axios-docs.git",9269
"https://github.com/weareoutman/clockpicker.git",18165
"https://github.com/webpack/webpack.git",204343
"https://github.com/welai/glow-sans.git",8583
"https://github.com/wellsn11/be-the-hero.git",18920
"https://github.com/wickynilliams/enquire.js.git",1350
"https://github.com/wikimedia/mediawiki-api-demos.git",21975
"https://github.com/williamrodz/covid-19-puerto_rico.git",1144
"https://github.com/winartoxyz/phpmvc.git",12168
"https://github.com/woocommerce/flexslider.git",59876
"https://github.com/woonglae/udemy_nodejs.git",274900
"https://github.com/wordpress-mobile/wordpress-editor-ios.git",23377
"https://github.com/neiapi/nei-toolkit.git",62591
"https://github.com/xgabe973/project3.git",19449
"https://github.com/xl7dev/burpsuite.git",558109
"https://github.com/xroads/site.git",26254
"https://github.com/xuanloi1408/react-video-recorder.git",27200
"https://github.com/xupingmao/xnote.git",141622
"https://github.com/yangshun/tech-interview-handbook.git",2995
"https://github.com/yemount/pose-animator.git",12705
"https://github.com/yeoman/generator-chrome-extension.git",1204
"https://github.com/yingkaixiang/vue-component-boilerplate.git",24118
"https://github.com/yukitohiroki/newsable.git",13893
"https://github.com/yumiko2695/yumi-s-house.git",11960
"https://github.com/yurtaev/idea-one-dark-theme.git",2450
"https://github.com/zbryikt/plotdb.git",397066
"https://github.com/zdfs/toscani.git",1964
"https://github.com/zgmarijan/gitforteams.git",10403
"https://github.com/zhc1998/demo.git",650577
"https://github.com/ziatahir/node-multiplayer-snake.git",644949
"https://github.com/zlebruh/fetch-her.git",7509
"https://github.com/zmister2016/mrdoc.git",690908
"https://github.com/zone117x/node-open-mining-portal.git",9050
"https://github.com/zorancuc/governance-portal.git",19907
"https://github.com/zsy1988cool/urule.git",2081352
"https://github.com/zyeoman/haveiread.git",578
"https://github.com/laravel/telescope.git",23107
"https://github.com/angrysoft/homedaemon.git",8001
"https://github.com/babybuddy/babybuddy.git",356999
"https://github.com/crowdbotics-apps/life-changer-3736.git",1026
"https://github.com/infobyte/faraday.git",38261
"https://github.com/kstonekuan/ground-zero-backend-demo.git",354
"https://github.com/mozilla/pontoon.git",124358
"https://github.com/dinerojs/dinero.js.git",13216
"https://github.com/graphql-community/koa-graphql.git",19327
"https://github.com/j4dream/cs-table.git",37850
"https://github.com/longc1019i1/angular_practice.git",13950
"https://github.com/nteract/hydrogen.git",15169
"https://github.com/ntrios/gomarket.git",1903
"https://github.com/reduxjs/redux.git",429476
"https://github.com/storybookjs/storybook.git",151724
"https://github.com/typestrong/ts-node.git",18006
"https://github.com/booster-labs/rocket-booster.git",14342
